"state","name","iata_code","latitude","longitude","city","zip","color"
"MA","Barnstable Municipal Boardman Polando Field","HYA",41.66930008,-70.28040314,"Hyannis",2601,"#5bdac9"
"MA","Pittsfield Municipal Airport","PSF",42.4268,-73.2929,"Pittsfield",1201,"#5bdac9"
"MA","Nantucket Memorial Airport","ACK",41.25310135,-70.06020355,"Nantucket",2554,"#5bdac9"
"MA","Cape Cod Coast Guard Air Station","FMH",41.6584014893,-70.5214004517,"Buzzards Bay",2542,"#5bdac9"
"MA","Metropolitan Airport","PMX",42.2233009338,-72.3114013672,"Palmer",1069,"#5bdac9"
"MA","Worcester Regional Airport","ORH",42.2672996520996,-71.8757019042969,"Cherry Valley",1611,"#5bdac9"
"MA","Laurence G Hanscom Field","BED",42.47000122,-71.28900146,"Hanscom Afb",1731,"#5bdac9"
"MA","Westover ARB/Metropolitan Airport","CEF",42.19400024,-72.53479767,"Chicopee",1022,"#5bdac9"
"MD","Lee Airport","ANP",38.942902,-76.568398,"Edgewater",21037,"#b31800"
"MD","Hagerstown Regional Richard A Henson Field","HGR",39.707901,-77.72949982,"Hagerstown",21742,"#b31800"
"MD","Joint Base Andrews","ADW",38.810799,-76.866997,"Andrews Air Force Base",20762,"#b31800"
"MD","Frederick Municipal Airport","FDK",39.4175987244,-77.3742980957,"Frederick",21701,"#b31800"
"MD","Patuxent River Naval Air Station (Trapnell Field)","NHK",38.285999,-76.411797,"Patuxent River",20670,"#b31800"
"MD","Montgomery County Airpark","GAI",39.1683006287,-77.1660003662,"Gaithersburg",20879,"#b31800"
"MD","Cambridge Dorchester Airport","CGE",38.53929901,-76.03040314,"Cambridge",21613,"#b31800"
"MD","Phillips Army Air Field","APG",39.466202,-76.1688,"Perryman",21130,"#b31800"
"MD","Martin State Airport","MTN",39.325699,-76.413803,"Middle River",21220,"#b31800"
"MD","Ocean City Municipal Airport","OCE",38.310398101807,-75.124000549316,"Berlin",21811,"#b31800"
"MD","Salisbury Ocean City Wicomico Regional Airport","SBY",38.3404998779297,-75.5102996826172,"Salisbury",21804,"#b31800"
"MD","St. Mary's County Regional Airport","LTW",38.3153991699,-76.5501022339,"California",20619,"#b31800"
"MD","Easton Newnam Field","ESN",38.8041992188,-76.0690002441,"Easton",21601,"#b31800"
"MD","Baltimore/Washington International Thurgood Marshall Airport","BWI",39.1754,-76.668297,"Baltimore",21240,"#b31800"
"MD","College Park Airport","CGS",38.9805984497,-76.9223022461,"College Park",20740,"#b31800"
"MD","Tipton Airport","FME",39.0853996277,-76.7593994141,"Fort George G. Meade",20755,"#b31800"
"ME","Eastern Slopes Regional Airport","FRY",43.9911003113,-70.9478988647,"Fryeburg",4037,"#009bd7"
"ME","Caribou Municipal Airport","CAR",46.8714981079,-68.0178985596,"Caribou",4736,"#009bd7"
"ME","Central Maine Airport of Norridgewock","OWK",44.71549988,-69.86650085,"Norridgewock",4957,"#009bd7"
"ME","Hancock County-Bar Harbor Airport","BHB",44.45000076,-68.3615036,"Ellsworth",4605,"#009bd7"
"ME","Presque Isle International Airport","PQI",46.688999,-68.0448,"Presque Isle",4769,"#009bd7"
"ME","Portland International Jetport","PWM",43.646198,-70.309303,"Portland",4102,"#009bd7"
"ME","Knox County Regional Airport","RKD",44.06010056,-69.09919739,"Owls Head",4854,"#009bd7"
"ME","Bangor International Airport","BGR",44.8073997497559,-68.8281021118164,"Bangor",4401,"#009bd7"
"ME","Waterville Robert Lafleur Airport","WVL",44.5331993103,-69.6754989624,"Waterville",4901,"#009bd7"
"ME","Sanford Seacoast Regional Airport","SFM",43.393901824951,-70.708000183105,"Sanford",4073,"#009bd7"
"ME","Princeton Municipal Airport","PNN",45.200698852539,-67.564399719238,"Princeton",4668,"#009bd7"
"ME","Brunswick Executive Airport","NHZ",43.89220047,-69.93859863,"Brunswick",4011,"#009bd7"
"ME","Houlton International Airport","HUL",46.1231002808,-67.792098999,"Houlton",4730,"#009bd7"
"ME","Loring International Airport","LIZ",46.950401,-67.885902,"Loring Air Force Base",4751,"#009bd7"
"ME","Auburn Lewiston Municipal Airport","LEW",44.048500061,-70.2835006714,"Auburn",4210,"#009bd7"
"ME","Northern Aroostook Regional Airport","WFK",47.2854995728,-68.3127975464,"Saint Agatha",4772,"#009bd7"
"ME","Wiscasset Airport","ISS",43.9613990784,-69.712600708,"Wiscasset",4578,"#009bd7"
"ME","Augusta State Airport","AUG",44.3205986023,-69.7973022461,"Augusta",4330,"#009bd7"
"ME","Dewitt Field,Old Town Municipal Airport","OLD",44.95280075,-68.67430115,"Old Town",4468,"#009bd7"
"MI","Schoolcraft County Airport","ISQ",45.97460175,-86.17179871,"Manistique",49854,"#cd0033"
"MI","Roben Hood Airport","WBR",43.7225990295,-85.5040969849,"Big Rapids",49307,"#cd0033"
"MI","Ann Arbor Municipal Airport","ARB",42.2229995728,-83.7455978394,"Ann Arbor",48108,"#cd0033"
"MI","W K Kellogg Airport","BTL",42.3073005676,-85.2515029907,"Battle Creek",49015,"#cd0033"
"MI","Alpena County Regional Airport","APN",45.0780983,-83.56030273,"Alpena",49707,"#cd0033"
"MI","Oscoda Wurtsmith Airport","OSC",44.451599,-83.394096,"Oscoda",48750,"#cd0033"
"MI","Lenawee County Airport","ADG",41.8676986694,-84.0773010254,"Adrian",49221,"#cd0033"
"MI","Tuscola Area Airport","TZC",43.458801269531,-83.445503234863,"Caro",48723,"#cd0033"
"MI","Jerry Tyler Memorial Airport","NLE",41.835899353027,-86.225196838379,"Niles",49120,"#cd0033"
"MI","Sawyer International Airport","MQT",46.3535995483,-87.395401001,"Gwinn",49841,"#cd0033"
"MI","Southwest Michigan Regional Airport","BEH",42.1286010742,-86.4284973145,"Benton Harbor",49022,"#cd0033"
"MI","Chippewa County International Airport","CIU",46.2508010864258,-84.4723968505859,"Kincheloe",49788,"#cd0033"
"MI","Willow Run Airport","YIP",42.23789978,-83.53040314,"Belleville",48111,"#cd0033"
"MI","Capital City Airport","LAN",42.7787017822266,-84.58740234375,"Lansing",48906,"#cd0033"
"MI","Oakland County International Airport","PTK",42.665500640869,-83.420097351074,"Waterford",48327,"#cd0033"
"MI","Gaylord Regional Airport","GLR",45.0135002136,-84.7035980225,"Gaylord",49735,"#cd0033"
"MI","Bishop International Airport","FNT",42.9654006958008,-83.7435989379883,"Flint",48507,"#cd0033"
"MI","Kalamazoo Battle Creek International Airport","AZO",42.2349014282227,-85.5521011352539,"Portage",49002,"#cd0033"
"MI","Mackinac Island Airport","MCD",45.86489868,-84.63729858,"Mackinac Island",49757,"#cd0033"
"MI","Roscommon County - Blodgett Memorial Airport","HTL",44.359798,-84.671095,"Houghton Lake",48629,"#cd0033"
"MI","Coleman A. Young Municipal Airport","DET",42.40919876,-83.00990295,"Detroit",48234,"#cd0033"
"MI","Nartron Field","RCT",43.9000015259,-85.5167007446,"Reed City",49677,"#cd0033"
"MI","Drummond Island Airport","DRE",46.0093002319,-83.7438964844,"Drummond Island",49726,"#cd0033"
"MI","Menominee Regional Airport","MNM",45.126701,-87.638397,"Menominee",49858,"#cd0033"
"MI","Gerald R. Ford International Airport","GRR",42.88079834,-85.52279663,"Grand Rapids",49512,"#cd0033"
"MI","Three Rivers Municipal Dr Haines Airport","HAI",41.9598007202,-85.5933990479,"Three Rivers",49093,"#cd0033"
"MI","Kirsch Municipal Airport","IRS",41.81330109,-85.43900299,"Sturgis",49091,"#cd0033"
"MI","Pellston Regional Airport of Emmet County Airport","PLN",45.57089996,-84.79669952,"Pellston",49769,"#cd0033"
"MI","Detroit Metropolitan Wayne County Airport","DTW",42.2123985290527,-83.353401184082,"Romulus",48174,"#cd0033"
"MI","Selfridge Air National Guard Base Airport","MTC",42.613463,-82.836919,"Harrison Township",48045,"#cd0033"
"MI","MBS International Airport","MBS",43.532901763916,-84.0795974731445,"Freeland",48623,"#cd0033"
"MI","Delta County Airport","ESC",45.7226982117,-87.0936965942,"Escanaba",49829,"#cd0033"
"MI","Gratiot Community Airport","AMN",43.322101593,-84.68800354,"Alma",48801,"#cd0033"
"MI","Antrim County Airport","ACB",44.988602,-85.198402,"Bellaire",49615,"#cd0033"
"MI","Muskegon County Airport","MKG",43.16949844,-86.23819733,"Muskegon",49441,"#cd0033"
"MI","St Clair County International Airport","PHN",42.9109993,-82.52890015,"Saint Clair",48079,"#cd0033"
"MI","Gladwin Zettel Memorial Airport","GDW",43.9706001282,-84.4749984741,"Gladwin",48624,"#cd0033"
"MI","Gogebic Iron County Airport","IWD",46.5275001526,-90.131401062,"Ironwood",49938,"#cd0033"
"MI","Berz-Macomb Airport","UIZ",42.6638984680176,-82.9654006958008,"Macomb",48044,"#cd0033"
"MI","Ford Airport","IMT",45.8184013367,-88.1145019531,"Kingsford",49802,"#cd0033"
"MI","Wexford County Airport","CAD",44.2752990723,-85.4188995361,"Cadillac",49601,"#cd0033"
"MI","Park Township Airport","HLM",42.7958984375,-86.1620025635,"Holland",49424,"#cd0033"
"MI","Cherry Capital Airport","TVC",44.7414016723633,-85.5821990966797,"Traverse City",49686,"#cd0033"
"MI","Iosco County Airport","ECA",44.312801,-83.422302,"East Tawas",48730,"#cd0033"
"MI","Mason County Airport","LDM",43.96250153,-86.40789795,"Ludington",49431,"#cd0033"
"MI","Houghton County Memorial Airport","CMX",47.168399810791,-88.4890975952148,"Calumet",49913,"#cd0033"
"MI","Jackson County Reynolds Field","JXN",42.2597999573,-84.4593963623,"Jackson",49202,"#cd0033"
"MI","Manistee Co Blacker Airport","MBL",44.2723999,-86.24690247,"Manistee",49660,"#cd0033"
"MN","Eveleth Virginia Municipal Airport","EVM",47.42509842,-92.49849701,"Eveleth",55734,"#02b4aa"
"MN","Flying Cloud Airport","FCM",44.8272018433,-93.4570999146,"Eden Prairie",55347,"#02b4aa"
"MN","Grand Marais Cook County Airport","GRM",47.8382987976,-90.3828964233,"Grand Marais",55604,"#02b4aa"
"MN","Southwest Minnesota Regional Airport - Marshall/Ryan Field","MML",44.45050049,-95.82189941,"Marshall",56258,"#02b4aa"
"MN","Montevideo Chippewa County Airport","MVE",44.969101,-95.710297,"Montevideo",56265,"#02b4aa"
"MN","Bemidji Regional Airport","BJI",47.50939941,-94.93370056,"Bemidji",56601,"#02b4aa"
"MN","St Paul Downtown Holman Field","STP",44.9345016479492,-93.0599975585938,"Saint Paul",55107,"#02b4aa"
"MN","Roseau Municipal Rudy Billberg Field","ROX",48.85599899,-95.6969986,"Roseau",56751,"#02b4aa"
"MN","Brainerd Lakes Regional Airport","BRD",46.39830017,-94.13809967,"Brainerd",56401,"#02b4aa"
"MN","Austin Municipal Airport","AUM",43.66500092,-92.93340302,"Austin",55912,"#02b4aa"
"MN","Grand Rapids Itasca Co-Gordon Newstrom field","GPZ",47.21110153,-93.50980377,"Grand Rapids",55744,"#02b4aa"
"MN","Range Regional Airport","HIB",47.38660049,-92.83899689,"Hibbing",55746,"#02b4aa"
"MN","Faribault Municipal Airport-Liz Wall Strohfus Field","FBL",44.32844,-93.312534,"Faribault",55021,"#02b4aa"
"MN","Stanton Airfield","SYN",44.4754981995,-93.0162963867,"Dennison",55018,"#02b4aa"
"MN","Willmar Municipal -John L Rice Field","ILL",45.11769867,-95.13040161,"Willmar",56201,"#02b4aa"
"MN","Crookston Municipal Kirkwood Field","CKN",47.8417015076,-96.62159729,"Crookston Junction",56716,"#02b4aa"
"MN","Park Rapids Municipal Konshok Field","PKD",46.9006,-95.073095,"Park Rapids",56470,"#02b4aa"
"MN","St Cloud Regional Airport","STC",45.5466003417969,-94.0598983764648,"Saint Cloud",56304,"#02b4aa"
"MN","Slayton Municipal Airport","NSL",43.986801147461,-95.782600402832,"Slayton",56172,"#02b4aa"
"MN","Duluth International Airport","DLH",46.8420982361,-92.1936035156,"Duluth",55811,"#02b4aa"
"MN","Detroit Lakes Airport - Wething Field","DTL",46.82519913,-95.88569641,"Detroit Lakes",56501,"#02b4aa"
"MN","Owatonna Degner Regional Airport","OWA",44.12340164,-93.26059723,"Owatonna",55060,"#02b4aa"
"MN","Baudette International Airport","BDE",48.7284011841,-94.612197876,"Baudette",56623,"#02b4aa"
"MN","Chandler Field","AXN",45.8662986755,-95.3946990967,"Alexandria",56308,"#02b4aa"
"MN","Fergus Falls Municipal Airport - Einar Mickelson Field","FFM",46.28440094,-96.15670013,"Fergus Falls",56537,"#02b4aa"
"MN","Falls International Airport","INL",48.5662002563477,-93.4030990600586,"International Falls",56649,"#02b4aa"
"MN","Minneapolis-St Paul International/Wold-Chamberlain Airport","MSP",44.882,-93.221802,"Minneapolis",55450,"#02b4aa"
"MN","Rochester International Airport","RST",43.9082984924316,-92.5,"Rochester",55902,"#02b4aa"
"MN","Fairmont Municipal Airport","FRM",43.643901825,-94.4156036377,"Fairmont",56031,"#02b4aa"
"MN","Redwood Falls Municipal Airport","RWF",44.54719925,-95.08229828,"Redwood Falls",56283,"#02b4aa"
"MN","Benson Municipal Airport","BBB",45.3319015503,-95.6505966187,"Benson",56215,"#02b4aa"
"MN","Thief River Falls Regional Airport","TVF",48.06570053,-96.18499756,"Thief River Falls",56701,"#02b4aa"
"MN","New Ulm Municipal Airport","ULM",44.319599151611,-94.502296447754,"New Ulm",56073,"#02b4aa"
"MN","Warroad International Memorial Airport","RRT",48.94139862,-95.3483963,"Warroad",56763,"#02b4aa"
"MN","Albert Lea Municipal Airport","AEL",43.68149948,-93.36720276,"Albert Lea",56007,"#02b4aa"
"MN","Ely Municipal Airport","LYU",47.82450104,-91.83070374,"Ely",55731,"#02b4aa"
"MO","Waynesville-St. Robert Regional Forney field","TBN",37.74160004,-92.14070129,"Fort Leonard Wood",65473,"#045494"
"MO","St Louis Lambert International Airport","STL",38.748697,-90.370003,"Saint Louis",63134,"#045494"
"MO","Rosecrans Memorial Airport","STJ",39.771900177002,-94.909698486328,"Saint Joseph",64503,"#045494"
"MO","Kansas City International Airport","MCI",39.2976,-94.713898,"Kansas City",64153,"#045494"
"MO","Jefferson City Memorial Airport","JEF",38.5912017822,-92.1560974121,"Holts Summit",65043,"#045494"
"MO","Omar N Bradley Airport","MBY",39.4639015198,-92.4270019531,"Moberly",65270,"#045494"
"MO","Malden Regional Airport","MAW",36.6006012,-89.99220276,"Malden",63863,"#045494"
"MO","Farmington Regional Airport","FAM",37.76110077,-90.4285965,"Farmington",63640,"#045494"
"MO","Kirksville Regional Airport","IRK",40.0934982299805,-92.5448989868164,"Kirksville",63501,"#045494"
"MO","Kennett Memorial Airport","KNT",36.2258987427,-90.0365982056,"Kennett",63857,"#045494"
"MO","Branson Airport","BKG",36.532082,-93.200544,"Hollister",65672,"#045494"
"MO","Cape Girardeau Regional Airport","CGI",37.2252998352051,-89.57080078125,"Scott City",63780,"#045494"
"MO","Joplin Regional Airport","JLN",37.151798248291,-94.4982986450195,"Webb City",64870,"#045494"
"MO","Columbia Regional Airport","COU",38.8181,-92.219597,"Columbia",65201,"#045494"
"MO","Lee C Fine Memorial Airport","AIZ",38.0960006714,-92.5494995117,"Brumley",65017,"#045494"
"MO","Sedalia Memorial Airport","DMO",38.7074012756,-93.1759033203,"Sedalia",65301,"#045494"
"MO","Charles B. Wheeler Downtown Airport","MKC",39.1231994628906,-94.5927963256836,"Kansas City",64116,"#045494"
"MO","Springfield Branson National Airport","SGF",37.24570084,-93.38860321,"Springfield",65803,"#045494"
"MO","Roy Otten Memorial Airfield","VRS",38.427799224854,-92.875198364258,"Versailles",65084,"#045494"
"MO","Spirit of St Louis Airport","SUS",38.662101745605,-90.652000427246,"Chesterfield",63005,"#045494"
"MO","Marshall Memorial Municipal Airport","MHL",39.0957984924,-93.2029037476,"Marshall",65340,"#045494"
"MO","Rolla National Airport","VIH",38.1273994446,-91.7695007324,"Vichy",65580,"#045494"
"MO","Butler Memorial Airport","BUM",38.2897987366,-94.3401031494,"Butler",64730,"#045494"
"MO","Poplar Bluff Municipal Airport","POF",36.773899078369,-90.324897766113,"Poplar Bluff",63901,"#045494"
"MO","Whiteman Air Force Base","SZL",38.73030090332,-93.547897338867,"Whiteman Air Force Base",65305,"#045494"
"MO","Richards-Gebaur Air Force Base","GVW",38.8442001342773,-94.5599975585938,"Belton",64012,"#045494"
"MO","M. Graham Clark Downtown Airport","PLK",36.62590027,-93.22889709,"Hollister",65672,"#045494"
"MO","Sikeston Memorial Municipal Airport","SIK",36.898899078369,-89.561798095703,"Sikeston",63801,"#045494"
"MO","Rolla Downtown Airport","RLA",37.9356994628906,-91.8134994506836,"Rolla",65401,"#045494"
"MS","Olive Branch Airport","OLV",34.9786987305,-89.7869033813,"Olive Branch",38654,"#de3f20"
"MS","Selfs Airport","MMS",34.2314987183,-90.2895965576,"Marks",38646,"#de3f20"
"MS","Hattiesburg Bobby L Chain Municipal Airport","HBG",31.26479912,-89.25279999,"Hattiesburg",39401,"#de3f20"
"MS","Key Field","MEI",32.3325996398926,-88.7518997192383,"Meridian",39307,"#de3f20"
"MS","Columbus Lowndes County Airport","UBS",33.4654006958,-88.3803024292,"Columbus",39702,"#de3f20"
"MS","Louisville Winston County Airport","LMS",33.1461982727,-89.0625,"Louisville",39339,"#de3f20"
"MS","Keesler Air Force Base","BIX",30.4104003906,-88.9244003296,"Biloxi",39531,"#de3f20"
"MS","Tunica Municipal Airport","UTM",34.680999755859,-90.346702575684,"Tunica",38676,"#de3f20"
"MS","Hattiesburg Laurel Regional Airport","PIB",31.4671001434326,-89.3370971679688,"Moselle",39459,"#de3f20"
"MS","University Oxford Airport","UOX",34.384300231934,-89.536796569824,"Oxford",38655,"#de3f20"
"MS","Jackson-Medgar Wiley Evers International Airport","JAN",32.3111991882,-90.0758972168,"Pearl",39208,"#de3f20"
"MS","Poplarville Pearl River County Airport","PCU",30.785999298096,-89.504501342773,"Poplarville",39470,"#de3f20"
"MS","Mid Delta Regional Airport","GLH",33.4828987121582,-90.9856033325195,"Metcalfe",38760,"#de3f20"
"MS","Fletcher Field","CKM",34.2997016907,-90.512298584,"Lyon",38645,"#de3f20"
"MS","Bruce Campbell Field","DXE",32.438702,-90.103104,"Madison",39110,"#de3f20"
"MS","Vicksburg Municipal Airport","VKS",32.23929977417,-90.928398132324,"Vicksburg",39180,"#de3f20"
"MS","Hardy-Anders Field / Natchez-Adams County Airport","HEZ",31.613738,-91.297313,"Natchez",39120,"#de3f20"
"MS","Mc Comb/Pike County Airport/John E Lewis Field","MCB",31.17849922,-90.47190094,"McComb",39648,"#de3f20"
"MS","Trent Lott International Airport","PGL",30.462799072266,-88.529197692871,"Moss Point",39563,"#de3f20"
"MS","Hesler Noble Field","LUL",31.6725997925,-89.172203064,"Laurel",39440,"#de3f20"
"MS","GreenwoodâLeflore Airport","GWO",33.4943008423,-90.0847015381,"Greenwood",38930,"#de3f20"
"MS","Columbus Air Force Base","CBM",33.6437988281,-88.4438018799,"Columbus",39701,"#de3f20"
"MS","Golden Triangle Regional Airport","GTR",33.4502983093,-88.5914001465,"Columbus",39701,"#de3f20"
"MS","Hawkins Field","HKS",32.33449936,-90.22219849,"Jackson",39213,"#de3f20"
"MS","Tupelo Regional Airport","TUP",34.2681007385254,-88.7698974609375,"Tupelo",38801,"#de3f20"
"MS","Gulfport Biloxi International Airport","GPT",30.4073009490967,-89.0700988769531,"Gulfport",39501,"#de3f20"
"MS","Roscoe Turner Airport","CRX",34.9150009155,-88.6035003662,"Corinth",38834,"#de3f20"
"MT","Frank Wiley Field","MLS",46.4280014038086,-105.886001586914,"Miles City",59301,"#ff9d2f"
"MT","Lewistown Municipal Airport","LWT",47.0493011474609,-109.467002868652,"Lewistown",59457,"#ff9d2f"
"MT","Bert Mooney Airport","BTM",45.9547996520996,-112.497001647949,"Butte",59701,"#ff9d2f"
"MT","Dillon Airport","DLN",45.2554016113,-112.553001404,"Dillon",59725,"#ff9d2f"
"MT","Wokal Field Glasgow International Airport","GGW",48.212502,-106.614998,"Glasgow",59230,"#ff9d2f"
"MT","Roundup Airport","RPX",46.475095,-108.541497,"Roundup",59072,"#ff9d2f"
"MT","Gallatin Field","BZN",45.77750015,-111.1529999,"Belgrade",59714,"#ff9d2f"
"MT","Billings Logan International Airport","BIL",45.8077011108398,-108.542999267578,"Billings",59105,"#ff9d2f"
"MT","L M Clayton Airport","OLF",48.0945014954,-105.574996948,"Wolf Point",59201,"#ff9d2f"
"MT","Havre City County Airport","HVR",48.54299927,-109.762001,"Havre",59501,"#ff9d2f"
"MT","Malta Airport","MLK",48.3669013977,-107.918998718,"Malta",59538,"#ff9d2f"
"MT","Jordan Airport","JDN",47.3288002014,-106.95300293,"Jordan",59337,"#ff9d2f"
"MT","Shelby Airport","SBX",48.5406990051,-111.871002197,"Ethridge",59435,"#ff9d2f"
"MT","Mission Field","LVM",45.6994018555,-110.447998047,"Livingston",59047,"#ff9d2f"
"MT","Glacier Park International Airport","FCA",48.3105010986328,-114.255996704102,"Kalispell",59901,"#ff9d2f"
"MT","Missoula International Airport","MSO",46.91630173,-114.0910034,"Missoula",59808,"#ff9d2f"
"MT","Broadus Airport","BDX",45.47249985,-105.4540024,"Broadus",59317,"#ff9d2f"
"MT","Thompson Falls Airport","THM",47.573501586914,-115.28099822998,"Thompson Falls",59873,"#ff9d2f"
"MT","Helena Regional Airport","HLN",46.6068000793457,-111.983001708984,"Helena",59601,"#ff9d2f"
"MT","Sidney - Richland Regional Airport","SDY",47.706902,-104.193001,"Sidney",59270,"#ff9d2f"
"MT","Drummond Airport","DRU",46.6208,-113.205002,"Drummond",59832,"#ff9d2f"
"MT","Great Falls International Airport","GTF",47.48199844,-111.3710022,"Great Falls",59404,"#ff9d2f"
"MT","Malmstrom Air Force Base","GFA",47.504699707,-111.18699646,"Great Falls",59405,"#ff9d2f"
"MT","Yellowstone Airport","WYS",44.68840027,-111.1179962,"West Yellowstone",59758,"#ff9d2f"
"MT","Sher-Wood Airport","PWD",48.790298461914,-104.53399658203,"Plentywood",59254,"#ff9d2f"
"MT","Cut Bank International Airport","CTB",48.6083984375,-112.375999451,"Cut Bank",59427,"#ff9d2f"
"MT","Dawson Community Airport","GDV",47.13869858,-104.8069992,"Glendive",59330,"#ff9d2f"
"NC","Seymour Johnson Air Force Base","GSB",35.33940125,-77.96060181,"Goldsboro",27534,"#ff588c"
"NC","Wilmington International Airport","ILM",34.2705993652344,-77.9026031494141,"Wilmington",28405,"#ff588c"
"NC","Warren Field","OCW",35.570499420166,-77.049797058105,"Washington",27889,"#ff588c"
"NC","Pitt Greenville Airport","PGV",35.6352005,-77.38529968,"Greenville",27834,"#ff588c"
"NC","Kinston Regional Jetport At Stallings Field","ISO",35.331401825,-77.6088027954,"Kinston",28504,"#ff588c"
"NC","First Flight Airport","FFA",36.0181999207,-75.6713027954,"Kill Devil Hills",27948,"#ff588c"
"NC","Elizabeth City Regional Airport & Coast Guard Air Station","ECG",36.26060104,-76.17459869,"Elizabeth City",27909,"#ff588c"
"NC","Raleigh Durham International Airport","RDU",35.8776016235352,-78.7874984741211,"Raleigh",27617,"#ff588c"
"NC","Laurinburg Maxton Airport","MXE",34.791901,-79.365799,"Laurinburg",28352,"#ff588c"
"NC","Charlotte Douglas International Airport","CLT",35.2140007019043,-80.9430999755859,"Charlotte",28208,"#ff588c"
"NC","Sampson County Airport","CTZ",34.9756011963,-78.3646011353,"Clinton",28328,"#ff588c"
"NC","Northeastern Regional Airport","EDE",36.0276985168,-76.5671005249,"Edenton",27932,"#ff588c"
"NC","Billy Mitchell Airport","HNC",35.232799530029,-75.617797851562,"Frisco",27936,"#ff588c"
"NC","Mackall Army Air Field","HFF",35.036288,-79.497755,"Hoffman",28347,"#ff588c"
"NC","Mid-Carolina Regional Airport","SRW",35.645901,-80.520302,"Salisbury",28147,"#ff588c"
"NC","Pine Island Airport","DUF",36.2535018921,-75.7884979248,"Corolla",27927,"#ff588c"
"NC","Simmons Army Air Field","FBG",35.13180161,-78.93669891,"Cumberland",28331,"#ff588c"
"NC","Triangle North Executive Airport","LFN",36.0233,-78.330299,"Louisburg",27549,"#ff588c"
"NC","Albert J Ellis Airport","OAJ",34.8292007446,-77.6120986938,"Richlands",28574,"#ff588c"
"NC","Statesville Regional Airport","SVH",35.765300750732,-80.953903198242,"Statesville",28677,"#ff588c"
"NC","Halifax County Airport","RZZ",36.4394989014,-77.7092971802,"Roanoke Rapids",27870,"#ff588c"
"NC","Concord-Padgett Regional Airport","USA",35.387798,-80.709099,"Concord",28027,"#ff588c"
"NC","Asheville Regional Airport","AVL",35.4361991882324,-82.5418014526367,"Fletcher",28732,"#ff588c"
"NC","Pope Field","POB",35.1708984375,-79.014503479004,"Pope Air Force Base",28308,"#ff588c"
"NC","Lumberton Regional Airport","LBT",34.6099014282,-79.0594024658,"Lumberton",28358,"#ff588c"
"NC","Hickory Regional Airport","HKY",35.74110031,-81.38950348,"Hickory",28601,"#ff588c"
"NC","Wilkes County Airport","IKB",36.2228012085,-81.0982971191,"North Wilkesboro",28659,"#ff588c"
"NC","Moore County Airport","SOP",35.23740005,-79.3911972,"Carthage",28327,"#ff588c"
"NC","Rocky Mount Wilson Regional Airport","RWI",35.8563003540039,-77.8918991088867,"Elm City",27822,"#ff588c"
"NC","Foothills Regional Airport","MRN",35.820202,-81.611397,"Chesterfield",28655,"#ff588c"
"NC","Fayetteville Regional Grannis Field","FAY",34.9911994934082,-78.8803024291992,"Fayetteville",28306,"#ff588c"
"NC","Coastal Carolina Regional Airport","EWN",35.0730018616,-77.0429000854,"New Bern",28560,"#ff588c"
"NC","Dare County Regional Airport","MEO",35.91899872,-75.69550323,"Manteo",27954,"#ff588c"
"NC","Wilgrove Air Park","QWG",35.2137985229,-80.6700973511,"Charlotte",28215,"#ff588c"
"NC","Smith Reynolds Airport","INT",36.1337013244629,-80.2220001220703,"Winston-Salem",27105,"#ff588c"
"NC","Piedmont Triad International Airport","GSO",36.0978012084961,-79.9373016357422,"Greensboro",27410,"#ff588c"
"ND","Pembina Municipal Airport","PMB",48.9425010681,-97.2407989502,"Pembina",58271,"#008654"
"ND","Sloulin Field International Airport","ISN",48.177898407,-103.641998291,"Williston",58801,"#008654"
"ND","Grand Forks International Airport","GFK",47.949299,-97.176102,"Grand Forks",58203,"#008654"
"ND","Minot Air Force Base","MIB",48.4156,-101.358002,"Minot Afb",58705,"#008654"
"ND","Jamestown Regional Airport","JMS",46.92969894,-98.67819977,"Jamestown",58401,"#008654"
"ND","Dickinson Theodore Roosevelt Regional Airport","DIK",46.7974014282,-102.802001953,"Dickinson",58601,"#008654"
"ND","Harry Stern Airport","WAH",46.2440986633,-96.6073989868,"Wahpeton",58075,"#008654"
"ND","Bismarck Municipal Airport","BIS",46.7727012634277,-100.746002197266,"Bismarck",58504,"#008654"
"ND","Devils Lake Regional Airport","DVL",48.11420059,-98.90879822,"Devils Lake",58301,"#008654"
"ND","Tioga Municipal Airport","VEX",48.38050079,-102.8980026,"Tioga",58852,"#008654"
"ND","Hector International Airport","FAR",46.9207000732422,-96.815803527832,"Fargo",58102,"#008654"
"ND","Ashley Municipal Airport","ASY",46.0238990784,-99.3526000977,"Ashley",58413,"#008654"
"ND","Minot International Airport","MOT",48.2593994140625,-101.279998779297,"Minot",58703,"#008654"
"ND","Bowman Regional Airport","BWM",46.1655193,-103.30075,"Buffalo Springs",58623,"#008654"
"ND","Grand Forks Air Force Base","RDR",47.961101532,-97.4011993408,"Mekinock",58258,"#008654"
"NE","Alliance Municipal Airport","AIA",42.0531997681,-102.804000854,"Alliance",69301,"#b2a5ff"
"NE","Brewster Field","HDE",40.452099,-99.336502,"Holdrege",68949,"#b2a5ff"
"NE","Miller Field","VTN",42.85779953,-100.5479965,"Valentine",69201,"#b2a5ff"
"NE","North Platte Regional Airport Lee Bird Field","LBF",41.12620163,-100.6839981,"Maxwell",69151,"#b2a5ff"
